,date,open,High,low,close,signal
90,2011-01-18 09:15:00,10534.3,10677.95,10534.3,10571.55,Short
91,2011-01-18 13:15:00,10571.55,10634.6,10520.3,10633.1,Short
92,2011-01-18 17:15:00,,,,,Short
93,2011-01-18 21:15:00,,,,,Short
94,2011-01-19 01:15:00,,,,,Short
95,2011-01-19 05:15:00,,,,,Short
96,2011-01-19 09:15:00,10646.0,10715.05,10610.35,10686.45,Short
97,2011-01-19 13:15:00,10686.45,10713.4,10562.25,10634.45,Short
98,2011-01-19 17:15:00,,,,,Short
99,2011-01-19 21:15:00,,,,,Short
100,2011-01-20 01:15:00,,,,,Short
101,2011-01-20 05:15:00,,,,,Short
102,2011-01-20 09:15:00,10579.25,10579.25,10493.25,10521.3,Short
103,2011-01-20 13:15:00,10521.3,10878.8,10512.55,10795.1,Short
104,2011-01-20 17:15:00,,,,,Short
105,2011-01-20 21:15:00,,,,,Short
106,2011-01-21 01:15:00,,,,,Short
107,2011-01-21 05:15:00,,,,,Short
108,2011-01-21 09:15:00,10750.4,10923.7,10740.0,10893.9,Short
109,2011-01-21 13:15:00,10893.9,10909.75,10805.75,10890.75,Short
110,2011-01-21 17:15:00,,,,,Short
111,2011-01-21 21:15:00,,,,,Short
112,2011-01-22 01:15:00,,,,,Short
113,2011-01-22 05:15:00,,,,,Short
114,2011-01-22 09:15:00,,,,,Short
115,2011-01-22 13:15:00,,,,,Short
116,2011-01-22 17:15:00,,,,,Short
117,2011-01-22 21:15:00,,,,,Short
118,2011-01-23 01:15:00,,,,,Short
119,2011-01-23 05:15:00,,,,,Short
120,2011-01-23 09:15:00,,,,,Short
121,2011-01-23 13:15:00,,,,,Short
122,2011-01-23 17:15:00,,,,,Short
123,2011-01-23 21:15:00,,,,,Short
124,2011-01-24 01:15:00,,,,,Short
125,2011-01-24 05:15:00,,,,,Short
126,2011-01-24 09:15:00,10923.75,11162.4,10913.45,11120.55,Short
127,2011-01-24 13:15:00,11118.65,11177.85,11065.15,11138.55,Short
128,2011-01-24 17:15:00,,,,,Short
129,2011-01-24 21:15:00,,,,,Short
130,2011-01-25 01:15:00,,,,,Short
131,2011-01-25 05:15:00,,,,,Short
132,2011-01-25 09:15:00,11183.55,11256.95,10991.1,11077.15,Short
133,2011-01-25 13:15:00,11077.0,11077.0,10849.4,10879.05,Short
134,2011-01-25 17:15:00,,,,,Short
135,2011-01-25 21:15:00,,,,,Short
136,2011-01-26 01:15:00,,,,,Short
137,2011-01-26 05:15:00,,,,,Short
138,2011-01-26 09:15:00,,,,,Short
139,2011-01-26 13:15:00,,,,,Short
140,2011-01-26 17:15:00,,,,,Short
141,2011-01-26 21:15:00,,,,,Short
142,2011-01-27 01:15:00,,,,,Short
143,2011-01-27 05:15:00,,,,,Short
144,2011-01-27 09:15:00,10946.4,10970.85,10850.3,10869.25,Short
145,2011-01-27 13:15:00,10869.25,10872.0,10639.85,10681.75,Short
146,2011-01-27 17:15:00,,,,,Short
147,2011-01-27 21:15:00,,,,,Short
148,2011-01-28 01:15:00,,,,,Short
149,2011-01-28 05:15:00,,,,,Short
150,2011-01-28 09:15:00,10690.05,10736.4,10481.1,10489.25,Short
151,2011-01-28 13:15:00,10491.7,10618.15,10481.8,10607.8,Short
152,2011-01-28 17:15:00,,,,,Short
153,2011-01-28 21:15:00,,,,,Short
154,2011-01-29 01:15:00,,,,,Short
155,2011-01-29 05:15:00,,,,,Short
156,2011-01-29 09:15:00,,,,,Short
157,2011-01-29 13:15:00,,,,,Short
158,2011-01-29 17:15:00,,,,,Short
159,2011-01-29 21:15:00,,,,,Short
160,2011-01-30 01:15:00,,,,,Short
161,2011-01-30 05:15:00,,,,,Short
162,2011-01-30 09:15:00,,,,,Short
163,2011-01-30 13:15:00,,,,,Short
164,2011-01-30 17:15:00,,,,,Short
165,2011-01-30 21:15:00,,,,,Short
166,2011-01-31 01:15:00,,,,,Short
167,2011-01-31 05:15:00,,,,,Short
168,2011-01-31 09:15:00,10444.35,10609.85,10400.25,10609.85,Short
169,2011-01-31 13:15:00,10609.85,10696.3,10481.1,10632.75,Short
170,2011-01-31 17:15:00,,,,,Short
171,2011-01-31 21:15:00,,,,,Short
172,2011-02-01 01:15:00,,,,,Short
173,2011-02-01 05:15:00,,,,,Short
174,2011-02-01 09:15:00,10683.45,10683.45,10494.65,10573.2,Short
175,2011-02-01 13:15:00,10573.2,10589.25,10457.8,10466.4,Short
176,2011-02-01 17:15:00,,,,,Short
177,2011-02-01 21:15:00,,,,,Short
178,2011-02-02 01:15:00,,,,,Short
179,2011-02-02 05:15:00,,,,,Short
180,2011-02-02 09:15:00,10599.0,10614.95,10475.9,10523.15,Short
181,2011-02-02 13:15:00,10523.15,10598.25,10418.2,10450.35,Short
182,2011-02-02 17:15:00,,,,,Short
183,2011-02-02 21:15:00,,,,,Short
184,2011-02-03 01:15:00,,,,,Short
185,2011-02-03 05:15:00,,,,,Short
186,2011-02-03 09:15:00,10460.95,10704.3,10429.5,10700.45,Short
187,2011-02-03 13:15:00,10699.9,10699.9,10631.75,10655.7,Short
188,2011-02-03 17:15:00,,,,,Short
189,2011-02-03 21:15:00,,,,,Short
190,2011-02-04 01:15:00,,,,,Short
191,2011-02-04 05:15:00,,,,,Short
192,2011-02-04 09:15:00,10632.9,10772.45,10508.2,10522.75,Short
193,2011-02-04 13:15:00,10522.75,10603.15,10385.9,10424.35,Short
194,2011-02-04 17:15:00,,,,,Short
195,2011-02-04 21:15:00,,,,,Short
196,2011-02-05 01:15:00,,,,,Short
197,2011-02-05 05:15:00,,,,,Short
198,2011-02-05 09:15:00,,,,,Short
199,2011-02-05 13:15:00,,,,,Short
200,2011-02-05 17:15:00,,,,,Short
201,2011-02-05 21:15:00,,,,,Short
202,2011-02-06 01:15:00,,,,,Short
203,2011-02-06 05:15:00,,,,,Short
204,2011-02-06 09:15:00,,,,,Short
205,2011-02-06 13:15:00,,,,,Short
206,2011-02-06 17:15:00,,,,,Short
207,2011-02-06 21:15:00,,,,,Short
208,2011-02-07 01:15:00,,,,,Short
209,2011-02-07 05:15:00,,,,,Short
210,2011-02-07 09:15:00,10457.8,10494.05,10365.1,10435.4,Short
211,2011-02-07 13:15:00,10435.4,10509.8,10354.6,10395.8,Short
212,2011-02-07 17:15:00,,,,,Short
213,2011-02-07 21:15:00,,,,,Short
214,2011-02-08 01:15:00,,,,,Short
215,2011-02-08 05:15:00,,,,,Short
216,2011-02-08 09:15:00,10431.05,10431.05,10181.85,10231.05,Short
217,2011-02-08 13:15:00,10231.05,10264.5,10119.45,10150.6,Short
218,2011-02-08 17:15:00,,,,,Short
219,2011-02-08 21:15:00,,,,,Short
220,2011-02-09 01:15:00,,,,,Short
221,2011-02-09 05:15:00,,,,,Short
222,2011-02-09 09:15:00,10131.35,10250.8,10038.15,10217.1,Short
223,2011-02-09 13:15:00,10217.1,10294.8,10064.5,10158.5,Short
224,2011-02-09 17:15:00,,,,,Short
225,2011-02-09 21:15:00,,,,,Short
226,2011-02-10 01:15:00,,,,,Short
227,2011-02-10 05:15:00,,,,,Short
228,2011-02-10 09:15:00,10106.25,10180.65,10017.85,10090.05,Short
229,2011-02-10 13:15:00,10090.3,10227.75,10038.95,10071.7,Short
230,2011-02-10 17:15:00,,,,,Short
231,2011-02-10 21:15:00,,,,,Short
232,2011-02-11 01:15:00,,,,,Short
233,2011-02-11 05:15:00,,,,,Short
234,2011-02-11 09:15:00,10061.4,10199.45,10061.4,10164.2,Short
235,2011-02-11 13:15:00,10164.2,10473.45,10159.25,10456.95,Short
236,2011-02-11 17:15:00,,,,,Short
237,2011-02-11 21:15:00,,,,,Short
238,2011-02-12 01:15:00,,,,,Short
239,2011-02-12 05:15:00,,,,,Short
240,2011-02-12 09:15:00,,,,,Short
241,2011-02-12 13:15:00,,,,,Short
242,2011-02-12 17:15:00,,,,,Short
243,2011-02-12 21:15:00,,,,,Short
244,2011-02-13 01:15:00,,,,,Short
245,2011-02-13 05:15:00,,,,,Short
246,2011-02-13 09:15:00,,,,,Short
247,2011-02-13 13:15:00,,,,,Short
248,2011-02-13 17:15:00,,,,,Short
249,2011-02-13 21:15:00,,,,,Short
250,2011-02-14 01:15:00,,,,,Short
251,2011-02-14 05:15:00,,,,,Short
252,2011-02-14 09:15:00,10477.85,10740.3,10477.85,10736.35,Short
253,2011-02-14 13:15:00,10736.35,10815.7,10716.5,10806.75,Short
254,2011-02-14 17:15:00,,,,,Short
255,2011-02-14 21:15:00,,,,,Short
256,2011-02-15 01:15:00,,,,,Short
257,2011-02-15 05:15:00,,,,,Short
258,2011-02-15 09:15:00,10821.5,11024.9,10722.7,10973.5,Short
259,2011-02-15 13:15:00,10973.5,11035.15,10917.75,10958.4,Short
260,2011-02-15 17:15:00,,,,,Short
261,2011-02-15 21:15:00,,,,,Short
262,2011-02-16 01:15:00,,,,,Short
263,2011-02-16 05:15:00,,,,,Short
264,2011-02-16 09:15:00,10929.25,11024.25,10908.65,10982.5,Short
265,2011-02-16 13:15:00,10982.5,11010.95,10940.75,10988.85,Short
266,2011-02-16 17:15:00,,,,,Short
267,2011-02-16 21:15:00,,,,,Short
268,2011-02-17 01:15:00,,,,,Short
269,2011-02-17 05:15:00,,,,,Short
270,2011-02-17 09:15:00,10996.25,11133.0,10918.1,11098.35,Short
271,2011-02-17 13:15:00,11098.35,11190.2,11098.35,11134.9,Short
272,2011-02-17 17:15:00,,,,,Short
273,2011-02-17 21:15:00,,,,,Short
274,2011-02-18 01:15:00,,,,,Short
275,2011-02-18 05:15:00,,,,,Short
276,2011-02-18 09:15:00,11153.8,11300.45,11045.5,11072.4,Short
277,2011-02-18 13:15:00,11072.4,11143.5,10915.35,10970.0,Short
278,2011-02-18 17:15:00,,,,,Short
279,2011-02-18 21:15:00,,,,,Short
280,2011-02-19 01:15:00,,,,,Short
281,2011-02-19 05:15:00,,,,,Short
282,2011-02-19 09:15:00,,,,,Short
283,2011-02-19 13:15:00,,,,,Short
284,2011-02-19 17:15:00,,,,,Short
285,2011-02-19 21:15:00,,,,,Short
286,2011-02-20 01:15:00,,,,,Short
287,2011-02-20 05:15:00,,,,,Short
288,2011-02-20 09:15:00,,,,,Short
289,2011-02-20 13:15:00,,,,,Short
290,2011-02-20 17:15:00,,,,,Short
291,2011-02-20 21:15:00,,,,,Short
292,2011-02-21 01:15:00,,,,,Short
293,2011-02-21 05:15:00,,,,,Short
294,2011-02-21 09:15:00,10935.3,10988.8,10825.55,10841.15,Short
295,2011-02-21 13:15:00,10841.15,11070.35,10806.3,11055.85,Short
296,2011-02-21 17:15:00,,,,,Short
297,2011-02-21 21:15:00,,,,,Short
298,2011-02-22 01:15:00,,,,,Short
299,2011-02-22 05:15:00,,,,,Short
300,2011-02-22 09:15:00,10957.5,10957.5,10826.15,10855.2,Short
301,2011-02-22 13:15:00,10855.2,10865.6,10777.65,10835.1,Short
302,2011-02-22 17:15:00,,,,,Short
303,2011-02-22 21:15:00,,,,,Short
304,2011-02-23 01:15:00,,,,,Short
305,2011-02-23 05:15:00,,,,,Short
306,2011-02-23 09:15:00,10776.8,10857.85,10761.3,10773.3,Short
307,2011-02-23 13:15:00,10772.65,10837.15,10628.65,10645.75,Short
308,2011-02-23 17:15:00,,,,,Short
309,2011-02-23 21:15:00,,,,,Short
310,2011-02-24 01:15:00,,,,,Short
311,2011-02-24 05:15:00,,,,,Short
312,2011-02-24 09:15:00,10603.25,10643.25,10427.4,10431.2,Short
313,2011-02-24 13:15:00,10431.2,10433.3,10169.0,10246.85,Short
314,2011-02-24 17:15:00,,,,,Short
315,2011-02-24 21:15:00,,,,,Short
316,2011-02-25 01:15:00,,,,,Short
317,2011-02-25 05:15:00,,,,,Short
318,2011-02-25 09:15:00,10329.65,10510.5,10263.15,10454.2,Short
319,2011-02-25 13:15:00,10455.75,10499.75,10278.15,10499.75,Short
320,2011-02-25 17:15:00,,,,,Short
321,2011-02-25 21:15:00,,,,,Short
322,2011-02-26 01:15:00,,,,,Short
323,2011-02-26 05:15:00,,,,,Short
324,2011-02-26 09:15:00,,,,,Short
325,2011-02-26 13:15:00,,,,,Short
326,2011-02-26 17:15:00,,,,,Short
327,2011-02-26 21:15:00,,,,,Short
328,2011-02-27 01:15:00,,,,,Short
329,2011-02-27 05:15:00,,,,,Short
330,2011-02-27 09:15:00,,,,,Short
331,2011-02-27 13:15:00,,,,,Short
332,2011-02-27 17:15:00,,,,,Short
333,2011-02-27 21:15:00,,,,,Short
334,2011-02-28 01:15:00,,,,,Short
335,2011-02-28 05:15:00,,,,,Short
336,2011-02-28 09:15:00,10512.2,10627.7,10364.35,10592.3,Short
337,2011-02-28 13:15:00,10592.3,10744.85,10405.85,10437.0,Short
338,2011-02-28 17:15:00,,,,,Short
339,2011-02-28 21:15:00,,,,,Short
340,2011-03-01 01:15:00,,,,,Short
341,2011-03-01 05:15:00,,,,,Short
342,2011-03-01 09:15:00,10541.95,10808.95,10528.35,10793.45,Short
343,2011-03-01 13:15:00,10793.45,10906.15,10765.1,10901.1,Short
344,2011-03-01 17:15:00,,,,,Short
345,2011-03-01 21:15:00,,,,,Short
346,2011-03-02 01:15:00,,,,,Short
347,2011-03-02 05:15:00,,,,,Short
348,2011-03-02 09:15:00,,,,,Short
349,2011-03-02 13:15:00,,,,,Short
350,2011-03-02 17:15:00,,,,,Short
351,2011-03-02 21:15:00,,,,,Short
352,2011-03-03 01:15:00,,,,,Short
353,2011-03-03 05:15:00,,,,,Short
354,2011-03-03 09:15:00,10805.0,11066.4,10759.7,10974.4,Short
355,2011-03-03 13:15:00,10974.4,10990.75,10776.75,10908.85,Short
356,2011-03-03 17:15:00,,,,,Short
357,2011-03-03 21:15:00,,,,,Short
358,2011-03-04 01:15:00,,,,,Short
359,2011-03-04 05:15:00,,,,,Short
360,2011-03-04 09:15:00,11008.9,11134.1,10974.25,11003.65,Short
361,2011-03-04 13:15:00,11003.65,11048.7,10924.1,10981.4,Short
362,2011-03-04 17:15:00,,,,,Short
363,2011-03-04 21:15:00,,,,,Short
364,2011-03-05 01:15:00,,,,,Short
365,2011-03-05 05:15:00,,,,,Short
366,2011-03-05 09:15:00,,,,,Short
367,2011-03-05 13:15:00,,,,,Short
368,2011-03-05 17:15:00,,,,,Short
369,2011-03-05 21:15:00,,,,,Short
370,2011-03-06 01:15:00,,,,,Short
371,2011-03-06 05:15:00,,,,,Short
372,2011-03-06 09:15:00,,,,,Short
373,2011-03-06 13:15:00,,,,,Short
374,2011-03-06 17:15:00,,,,,Short
375,2011-03-06 21:15:00,,,,,Short
376,2011-03-07 01:15:00,,,,,Short
377,2011-03-07 05:15:00,,,,,Short
378,2011-03-07 09:15:00,10886.1,10886.1,10662.75,10672.4,Short
379,2011-03-07 13:15:00,10672.4,10838.95,10658.3,10792.65,Short
380,2011-03-07 17:15:00,,,,,Short
381,2011-03-07 21:15:00,,,,,Short
382,2011-03-08 01:15:00,,,,,Short
383,2011-03-08 05:15:00,,,,,Short
384,2011-03-08 09:15:00,10782.6,10940.15,10779.15,10895.9,Short
385,2011-03-08 13:15:00,10895.9,10962.7,10868.8,10940.2,Short
386,2011-03-08 17:15:00,,,,,Short
387,2011-03-08 21:15:00,,,,,Short
388,2011-03-09 01:15:00,,,,,Short
389,2011-03-09 05:15:00,,,,,Short
390,2011-03-09 09:15:00,10987.4,11054.0,10904.6,11021.55,Short
391,2011-03-09 13:15:00,11021.55,11026.3,10941.65,10941.95,Short
392,2011-03-09 17:15:00,,,,,Short
393,2011-03-09 21:15:00,,,,,Short
394,2011-03-10 01:15:00,,,,,Short
395,2011-03-10 05:15:00,,,,,Short
396,2011-03-10 09:15:00,10920.65,10920.65,10783.3,10819.15,Short
397,2011-03-10 13:15:00,10819.15,10868.85,10811.25,10855.65,Short
398,2011-03-10 17:15:00,,,,,Short
399,2011-03-10 21:15:00,,,,,Short
400,2011-03-11 01:15:00,,,,,Short
401,2011-03-11 05:15:00,,,,,Short
402,2011-03-11 09:15:00,10772.9,10904.2,10697.1,10733.25,Short
403,2011-03-11 13:15:00,10730.35,10769.45,10702.95,10734.25,Short
404,2011-03-11 17:15:00,,,,,Short
405,2011-03-11 21:15:00,,,,,Short
406,2011-03-12 01:15:00,,,,,Short
407,2011-03-12 05:15:00,,,,,Short
408,2011-03-12 09:15:00,,,,,Short
409,2011-03-12 13:15:00,,,,,Short
410,2011-03-12 17:15:00,,,,,Short
411,2011-03-12 21:15:00,,,,,Short
412,2011-03-13 01:15:00,,,,,Short
413,2011-03-13 05:15:00,,,,,Short
414,2011-03-13 09:15:00,,,,,Short
415,2011-03-13 13:15:00,,,,,Short
416,2011-03-13 17:15:00,,,,,Short
417,2011-03-13 21:15:00,,,,,Short
418,2011-03-14 01:15:00,,,,,Short
419,2011-03-14 05:15:00,,,,,Short
420,2011-03-14 09:15:00,10730.4,10872.05,10730.4,10817.55,Short
421,2011-03-14 13:15:00,10817.55,10916.65,10769.15,10915.45,Short
422,2011-03-14 17:15:00,,,,,Short
423,2011-03-14 21:15:00,,,,,Short
424,2011-03-15 01:15:00,,,,,Short
425,2011-03-15 05:15:00,,,,,Short
426,2011-03-15 09:15:00,10673.9,10747.6,10591.3,10743.4,Short
427,2011-03-15 13:15:00,10743.4,10784.2,10689.8,10750.7,Short
428,2011-03-15 17:15:00,,,,,Short
429,2011-03-15 21:15:00,,,,,Short
430,2011-03-16 01:15:00,,,,,Short
431,2011-03-16 05:15:00,,,,,Short
432,2011-03-16 09:15:00,10777.1,10966.6,10777.1,10964.85,Short
433,2011-03-16 13:15:00,10964.85,11001.25,10927.95,10967.05,Short
434,2011-03-16 17:15:00,,,,,Short
435,2011-03-16 21:15:00,,,,,Short
436,2011-03-17 01:15:00,,,,,Short
437,2011-03-17 05:15:00,,,,,Short
438,2011-03-17 09:15:00,10881.85,11018.3,10834.75,10888.7,Short
439,2011-03-17 13:15:00,10888.7,10903.4,10824.4,10853.1,Short
440,2011-03-17 17:15:00,,,,,Short
441,2011-03-17 21:15:00,,,,,Short
442,2011-03-18 01:15:00,,,,,Short
443,2011-03-18 05:15:00,,,,,Short
444,2011-03-18 09:15:00,10882.0,10927.25,10740.7,10740.7,Short
445,2011-03-18 13:15:00,10740.7,10786.95,10699.4,10707.65,Short
446,2011-03-18 17:15:00,,,,,Short
447,2011-03-18 21:15:00,,,,,Short
448,2011-03-19 01:15:00,,,,,Short
449,2011-03-19 05:15:00,,,,,Short
450,2011-03-19 09:15:00,,,,,Short
451,2011-03-19 13:15:00,,,,,Short
452,2011-03-19 17:15:00,,,,,Short
453,2011-03-19 21:15:00,,,,,Short
454,2011-03-20 01:15:00,,,,,Short
455,2011-03-20 05:15:00,,,,,Short
456,2011-03-20 09:15:00,,,,,Short
457,2011-03-20 13:15:00,,,,,Short
458,2011-03-20 17:15:00,,,,,Short
459,2011-03-20 21:15:00,,,,,Short
460,2011-03-21 01:15:00,,,,,Short
461,2011-03-21 05:15:00,,,,,Short
462,2011-03-21 09:15:00,10795.65,10814.75,10661.15,10752.35,Short
463,2011-03-21 13:15:00,10752.35,10776.15,10701.0,10740.6,Short
464,2011-03-21 17:15:00,,,,,Short
465,2011-03-21 21:15:00,,,,,Short
466,2011-03-22 01:15:00,,,,,Short
467,2011-03-22 05:15:00,,,,,Short
468,2011-03-22 09:15:00,10759.95,10819.35,10726.25,10806.95,Short
469,2011-03-22 13:15:00,10806.95,10822.25,10743.2,10767.8,Short
470,2011-03-22 17:15:00,,,,,Short
471,2011-03-22 21:15:00,,,,,Short
472,2011-03-23 01:15:00,,,,,Short
473,2011-03-23 05:15:00,,,,,Short
474,2011-03-23 09:15:00,10755.85,10947.4,10744.7,10928.75,Short
475,2011-03-23 13:15:00,10928.75,10972.3,10908.7,10959.0,Short
476,2011-03-23 17:15:00,,,,,Short
477,2011-03-23 21:15:00,,,,,Short
478,2011-03-24 01:15:00,,,,,Short
479,2011-03-24 05:15:00,,,,,Short
480,2011-03-24 09:15:00,11001.75,11112.6,11001.75,11062.35,Short
481,2011-03-24 13:15:00,11062.35,11079.75,11021.8,11070.25,Short
482,2011-03-24 17:15:00,,,,,Short
483,2011-03-24 21:15:00,,,,,Short
484,2011-03-25 01:15:00,,,,,Short
485,2011-03-25 05:15:00,,,,,Short
486,2011-03-25 09:15:00,11179.2,11209.4,11136.45,11204.8,Short
487,2011-03-25 13:15:00,11204.1,11420.4,11197.85,11354.25,Short
488,2011-03-25 17:15:00,,,,,Short
489,2011-03-25 21:15:00,,,,,Short
490,2011-03-26 01:15:00,,,,,Short
491,2011-03-26 05:15:00,,,,,Short
492,2011-03-26 09:15:00,,,,,Short
493,2011-03-26 13:15:00,,,,,Short
494,2011-03-26 17:15:00,,,,,Short
495,2011-03-26 21:15:00,,,,,Short
496,2011-03-27 01:15:00,,,,,Short
497,2011-03-27 05:15:00,,,,,Short
498,2011-03-27 09:15:00,,,,,Short
499,2011-03-27 13:15:00,,,,,Short
500,2011-03-27 17:15:00,,,,,Short
501,2011-03-27 21:15:00,,,,,Short
502,2011-03-28 01:15:00,,,,,Short
503,2011-03-28 05:15:00,,,,,Short
504,2011-03-28 09:15:00,11348.85,11557.3,11348.15,11530.0,Short
505,2011-03-28 13:15:00,11530.0,11599.0,11498.0,11512.45,Short
506,2011-03-28 17:15:00,,,,,Short
507,2011-03-28 21:15:00,,,,,Short
508,2011-03-29 01:15:00,,,,,Short
509,2011-03-29 05:15:00,,,,,Short
510,2011-03-29 09:15:00,11522.75,11648.9,11507.45,11628.6,Short
511,2011-03-29 13:15:00,11628.6,11657.6,11563.35,11578.4,Short
512,2011-03-29 17:15:00,,,,,Short
513,2011-03-29 21:15:00,,,,,Short
514,2011-03-30 01:15:00,,,,,Short
515,2011-03-30 05:15:00,,,,,Short
516,2011-03-30 09:15:00,11625.5,11771.45,11625.5,11742.0,Short
517,2011-03-30 13:15:00,11742.0,11801.65,11698.0,11795.3,Short
518,2011-03-30 17:15:00,,,,,Short
519,2011-03-30 21:15:00,,,,,Short
520,2011-03-31 01:15:00,,,,,Short
521,2011-03-31 05:15:00,,,,,Short
522,2011-03-31 09:15:00,11804.95,11898.4,11695.4,11725.35,Short
523,2011-03-31 13:15:00,11723.95,11740.35,11569.25,11710.05,Short
524,2011-03-31 17:15:00,,,,,Short
525,2011-03-31 21:15:00,,,,,Short
526,2011-04-01 01:15:00,,,,,Short
527,2011-04-01 05:15:00,,,,,Short
528,2011-04-01 09:15:00,11713.05,11738.45,11540.85,11558.5,Short
529,2011-04-01 13:15:00,11558.5,11607.2,11556.25,11603.95,Short
530,2011-04-01 17:15:00,,,,,Short
531,2011-04-01 21:15:00,,,,,Short
532,2011-04-02 01:15:00,,,,,Short
533,2011-04-02 05:15:00,,,,,Short
534,2011-04-02 09:15:00,,,,,Short
535,2011-04-02 13:15:00,,,,,Short
536,2011-04-02 17:15:00,,,,,Short
537,2011-04-02 21:15:00,,,,,Short
538,2011-04-03 01:15:00,,,,,Short
539,2011-04-03 05:15:00,,,,,Short
540,2011-04-03 09:15:00,,,,,Short
541,2011-04-03 13:15:00,,,,,Short
542,2011-04-03 17:15:00,,,,,Short
543,2011-04-03 21:15:00,,,,,Short
544,2011-04-04 01:15:00,,,,,Short
545,2011-04-04 05:15:00,,,,,Short
546,2011-04-04 09:15:00,11614.45,11807.55,11614.45,11781.35,Short
547,2011-04-04 13:15:00,11780.2,11840.7,11750.55,11798.8,Short
548,2011-04-04 17:15:00,,,,,Short
549,2011-04-04 21:15:00,,,,,Short
550,2011-04-05 01:15:00,,,,,Short
551,2011-04-05 05:15:00,,,,,Short
552,2011-04-05 09:15:00,11853.6,11861.15,11678.1,11728.3,Short
553,2011-04-05 13:15:00,11728.3,11816.35,11725.6,11761.0,Short
554,2011-04-05 17:15:00,,,,,Short
555,2011-04-05 21:15:00,,,,,Short
556,2011-04-06 01:15:00,,,,,Short
557,2011-04-06 05:15:00,,,,,Short
558,2011-04-06 09:15:00,11784.55,11838.05,11686.55,11761.55,Short
559,2011-04-06 13:15:00,11762.7,11769.35,11704.8,11708.65,Short
560,2011-04-06 17:15:00,,,,,Short
561,2011-04-06 21:15:00,,,,,Short
562,2011-04-07 01:15:00,,,,,Short
563,2011-04-07 05:15:00,,,,,Short
564,2011-04-07 09:15:00,11724.75,11807.2,11656.7,11789.15,Short
565,2011-04-07 13:15:00,11789.15,11825.0,11724.4,11752.85,Short
566,2011-04-07 17:15:00,,,,,Short
567,2011-04-07 21:15:00,,,,,Short
568,2011-04-08 01:15:00,,,,,Short
569,2011-04-08 05:15:00,,,,,Short
570,2011-04-08 09:15:00,11751.8,11853.35,11666.5,11716.25,Short
571,2011-04-08 13:15:00,11716.25,11727.4,11632.55,11679.15,Short
572,2011-04-08 17:15:00,,,,,Short
573,2011-04-08 21:15:00,,,,,Short
574,2011-04-09 01:15:00,,,,,Short
575,2011-04-09 05:15:00,,,,,Short
576,2011-04-09 09:15:00,,,,,Short
577,2011-04-09 13:15:00,,,,,Short
578,2011-04-09 17:15:00,,,,,Short
579,2011-04-09 21:15:00,,,,,Short
580,2011-04-10 01:15:00,,,,,Short
581,2011-04-10 05:15:00,,,,,Short
582,2011-04-10 09:15:00,,,,,Short
583,2011-04-10 13:15:00,,,,,Short
584,2011-04-10 17:15:00,,,,,Short
585,2011-04-10 21:15:00,,,,,Short
586,2011-04-11 01:15:00,,,,,Short
587,2011-04-11 05:15:00,,,,,Short
588,2011-04-11 09:15:00,11591.0,11629.55,11551.75,11609.65,Short
589,2011-04-11 13:15:00,11609.65,11637.0,11574.2,11580.65,Short
590,2011-04-11 17:15:00,,,,,Short
591,2011-04-11 21:15:00,,,,,Short
592,2011-04-12 01:15:00,,,,,Short
593,2011-04-12 05:15:00,,,,,Short
594,2011-04-12 09:15:00,,,,,Short
595,2011-04-12 13:15:00,,,,,Short
596,2011-04-12 17:15:00,,,,,Short
597,2011-04-12 21:15:00,,,,,Short
598,2011-04-13 01:15:00,,,,,Short
599,2011-04-13 05:15:00,,,,,Short
600,2011-04-13 09:15:00,11531.45,11748.1,11490.55,11741.75,Short
601,2011-04-13 13:15:00,11741.75,11856.35,11738.9,11849.9,Short
602,2011-04-13 17:15:00,,,,,Short
603,2011-04-13 21:15:00,,,,,Short
604,2011-04-14 01:15:00,,,,,Short
605,2011-04-14 05:15:00,,,,,Short
606,2011-04-14 09:15:00,,,,,Short
607,2011-04-14 13:15:00,,,,,Short
608,2011-04-14 17:15:00,,,,,Short
609,2011-04-14 21:15:00,,,,,Short
610,2011-04-15 01:15:00,,,,,Short
611,2011-04-15 05:15:00,,,,,Short
612,2011-04-15 09:15:00,11810.1,11950.7,11707.6,11760.65,Short
613,2011-04-15 13:15:00,11760.65,11795.1,11713.55,11734.8,Short
614,2011-04-15 17:15:00,,,,,Short
615,2011-04-15 21:15:00,,,,,Short
616,2011-04-16 01:15:00,,,,,Short
617,2011-04-16 05:15:00,,,,,Short
618,2011-04-16 09:15:00,,,,,Short
619,2011-04-16 13:15:00,,,,,Short
620,2011-04-16 17:15:00,,,,,Short
621,2011-04-16 21:15:00,,,,,Short
622,2011-04-17 01:15:00,,,,,Short
623,2011-04-17 05:15:00,,,,,Short
624,2011-04-17 09:15:00,,,,,Short
625,2011-04-17 13:15:00,,,,,Short
626,2011-04-17 17:15:00,,,,,Short
627,2011-04-17 21:15:00,,,,,Short
628,2011-04-18 01:15:00,,,,,Short
629,2011-04-18 05:15:00,,,,,Short
630,2011-04-18 09:15:00,11754.2,11887.1,11581.25,11592.95,Short
631,2011-04-18 13:15:00,11592.95,11614.65,11525.05,11552.7,Short
632,2011-04-18 17:15:00,,,,,Short
633,2011-04-18 21:15:00,,,,,Short
634,2011-04-19 01:15:00,,,,,Short
635,2011-04-19 05:15:00,,,,,Short
